transaction_id,customer_id,date,order_value,product_category,is_return
T00780,C0410,2023-10-24,536.57,Beauty,False
T01864,C0158,2023-02-15,92.4,Beauty,False
T00201,C0455,2023-06-17,86.75,Electronics,False
T02089,C0063,2022-09-27,19.42,,False
T01797,C0234,2024-04-03,97.09,Electronics,False
T00379,C0363,2023-03-07,33.58,Clothing,False
T00419,C0351,2023-09-23,30.61,Sports,False
T01699,C0390,2024-01-16,54.9,Food & Grocery,False
T00392,C0057,2024-01-14,124.62,Food & Grocery,False
T01523,C0303,2024-05-03,159.52,Clothing,False
T01163,C0415,2023-07-20,66.0,Sports,False
T01496,C0112,2024-06-14,385.06,Clothing,False
T02028,C0398,2023-06-04,491.42,Electronics,False
T01153,C0111,2022-08-14,33.39,Electronics,False
T01368,C0133,2023-04-13,87.09,,False
T00065,C0198,2024-04-03,942.49,Home & Living,False
T02063,C0410,2024-05-13,76.45,Sports,False
T01181,C0263,2023-11-18,42.92,Clothing,False
T00493,C0160,2023-04-28,81.07,Clothing,False
T00380,C0083,2024-06-09,192.86,Home & Living,True
T00764,C0349,2023-12-28,96.12,Clothing,False
T00792,C0063,2024-05-16,91.86,Home & Living,False
T01077,C0494,2024-05-17,54.32,,False
T00879,C0078,2023-05-18,173.5,Electronics,False
T00338,C0015,2023-07-15,53.45,Beauty,False
T01017,C0296,2023-12-04,79.39,Beauty,False
T01276,C0405,2023-10-26,69.34,Clothing,False
T00456,C0263,2024-03-10,11.67,Sports,False
T00816,C0495,2023-05-15,54.01,Clothing,False
T00996,C0255,2024-03-05,128.87,Electronics,False
T01982,C0357,2023-04-21,123.53,Electronics,False
T00202,C0019,2024-01-28,98.62,Electronics,False
T00162,C0214,2024-05-18,34.51,Clothing,False
T01580,C0426,2022-09-29,39.55,Electronics,False
T00703,C0089,2024-05-20,68.87,Clothing,False
T01501,C0080,2024-02-22,175.3,Clothing,False
T01130,C0133,2023-06-19,69.96,Clothing,False
T01022,C0155,2023-12-13,70.5,Beauty,False
T01586,C0361,2024-03-13,43.05,Clothing,False
T01956,C0209,2024-04-07,63.64,Clothing,False
T00035,C0415,2023-01-05,20.55,Beauty,False
T00776,C0296,2024-03-03,128.18,,True
T01479,C0170,2023-10-30,65.52,Electronics,False
T01391,C0425,2023-10-23,88.86,,False
T02140,C0355,2024-03-16,220.79,Sports,False
T01364,C0466,2023-05-26,171.68,,False
T02042,C0200,2024-05-31,94.82,Clothing,False
T00242,C0096,2024-06-17,65.51,Home & Living,False
T02062,C0160,2023-06-20,14.59,Clothing,False
T00601,C0189,2023-07-25,92.16,Beauty,False
T01298,C0361,2024-04-10,199.69,Electronics,False
T02069,C0368,2024-05-03,102.36,Electronics,False
T00647,C0061,2024-02-22,14.25,,False
T01529,C0210,2022-12-11,22.1,Home & Living,False
T01268,C0112,2024-03-04,299.07,Electronics,False
T01900,C0049,2023-11-04,155.95,Electronics,False
T00563,C0251,2024-06-26,48.73,Electronics,False
T00190,C0049,2022-09-28,92.5,,False
T01807,C0363,2023-03-10,56.67,Sports,False
T00976,C0278,2023-09-06,35.96,Home & Living,False
T02048,C0148,2024-01-16,296.39,Clothing,False
T01083,C0330,2024-05-26,261.4,Beauty,False
T00475,C0263,2024-04-18,48.13,Clothing,True
T00748,C0121,2024-03-21,10.0,,False
T00022,C0183,2024-02-07,62.99,,False
T00460,C0412,2023-07-14,79.59,Clothing,False
T01185,C0082,2024-05-27,92.33,Clothing,True
T00956,C0252,2023-06-05,39.46,Home & Living,False
T01216,C0022,2023-09-20,216.76,Clothing,False
T01516,C0209,2023-12-20,167.59,Clothing,False
T00770,C0126,2024-04-25,124.29,Sports,False
T01686,C0112,2023-11-10,127.7,Home & Living,False
T00131,C0079,2023-11-03,317.03,Clothing,False
T02136,C0227,2023-11-20,64.38,Clothing,False
T01483,C0392,2024-01-02,45.48,Home & Living,False
T00331,C0124,2024-02-13,64.79,Home & Living,False
T01239,C0453,2024-03-07,182.01,Clothing,False
T00467,C0438,2023-04-01,117.01,Clothing,False
T02170,C0078,2024-06-23,61.63,Clothing,False
T01639,C0321,2023-03-15,71.83,Beauty,False
T01096,C0094,2023-02-27,7200.0,Clothing,False
T01131,C0388,2023-11-15,74.21,Food & Grocery,False
T01295,C0293,2022-11-07,26.97,Electronics,False
T00861,C0468,2024-04-09,109.9,Clothing,False
